user_id,item_id,rating
user_269,activity_78,1
user_288,activity_152,5
user_400,activity_278,1
user_490,activity_185,5
user_275,activity_157,3
user_180,activity_76,2
user_150,activity_237,1
user_230,activity_17,1
user_416,activity_188,1
user_18,activity_218,3
user_119,activity_100,2
user_83,activity_195,2
user_201,activity_10,3
user_399,activity_217,5
user_252,activity_221,1
user_79,activity_6,3
user_15,activity_11,3
user_240,activity_20,2
user_426,activity_227,1
user_287,activity_296,3
user_403,activity_152,2
user_136,activity_91,5
user_316,activity_258,4
user_453,activity_102,1
user_54,activity_256,5
user_197,activity_225,5
user_25,activity_120,2
user_181,activity_198,2
user_30,activity_284,2
user_223,activity_272,4
user_255,activity_23,5
user_190,activity_24,3
user_287,activity_115,2
user_365,activity_36,2
user_136,activity_226,4
user_181,activity_85,3
user_413,activity_52,4
user_354,activity_234,3
user_286,activity_99,3
user_395,activity_14,3
user_100,activity_164,5
user_113,activity_106,2
user_363,activity_129,4
user_270,activity_243,4
user_213,activity_165,3
user_89,activity_193,3
user_135,activity_138,5
user_273,activity_49,2
user_482,activity_190,4
user_459,activity_180,4
user_74,activity_294,1
user_20,activity_170,3
user_47,activity_85,5
user_187,activity_150,5
user_68,activity_259,4
user_333,activity_8,1
user_370,activity_100,5
user_441,activity_145,1
user_455,activity_242,1
user_336,activity_42,2
user_5,activity_213,3
user_395,activity_99,4
user_236,activity_257,5
user_336,activity_134,4
user_141,activity_157,1
user_415,activity_261,3
user_337,activity_228,2
user_167,activity_46,3
user_213,activity_245,1
user_273,activity_43,4
user_312,activity_155,4
user_198,activity_161,3
user_469,activity_233,3
user_115,activity_92,2
user_283,activity_209,2
user_219,activity_279,2
user_117,activity_236,5
user_455,activity_99,5
user_480,activity_285,2
user_440,activity_292,2
user_6,activity_126,4
user_422,activity_189,4
user_461,activity_52,2
user_485,activity_131,2
user_465,activity_111,1
user_6,activity_229,4
user_196,activity_222,2
user_249,activity_82,4
user_394,activity_262,5
user_454,activity_289,2
user_402,activity_57,1
user_303,activity_114,2
user_40,activity_172,2
user_280,activity_77,4
user_280,activity_38,3
user_103,activity_73,4
user_498,activity_146,4
user_212,activity_122,1
user_239,activity_285,3
user_356,activity_104,2
user_458,activity_257,4
user_309,activity_261,3
user_250,activity_220,3
user_221,activity_257,1
user_366,activity_257,5
user_224,activity_201,2
user_235,activity_182,5
user_245,activity_110,4
user_126,activity_103,5
user_402,activity_154,1
user_234,activity_288,5
user_272,activity_263,1
user_297,activity_97,1
user_375,activity_86,3
user_241,activity_198,5
user_309,activity_83,2
user_280,activity_251,2
user_301,activity_277,3
user_175,activity_7,3
user_162,activity_48,5
user_218,activity_295,2
user_351,activity_78,4
user_382,activity_272,1
user_174,activity_220,1
user_288,activity_112,5
user_204,activity_185,5
user_196,activity_265,3
user_120,activity_140,1
user_275,activity_238,2
user_456,activity_232,3
user_394,activity_11,2
user_408,activity_176,1
user_216,activity_10,4
user_38,activity_52,2
user_205,activity_55,4
user_252,activity_285,4
user_290,activity_179,3
user_342,activity_195,4
user_79,activity_134,5
user_330,activity_224,2
user_92,activity_191,3
user_102,activity_6,3
user_54,activity_230,2
user_61,activity_239,2
user_231,activity_232,2
user_492,activity_291,1
user_151,activity_144,2
user_140,activity_92,2
user_283,activity_142,1
user_275,activity_169,4
user_356,activity_200,3
user_152,activity_84,5
user_30,activity_228,2
user_362,activity_140,4
user_298,activity_98,3
user_61,activity_108,5
user_118,activity_85,1
user_51,activity_90,1
user_493,activity_297,4
user_367,activity_237,3
user_239,activity_135,4
user_361,activity_63,3
user_253,activity_113,4
user_15,activity_144,3
user_375,activity_165,5
user_348,activity_104,4
user_89,activity_299,4
user_331,activity_78,1
user_422,activity_175,4
user_95,activity_102,2
user_462,activity_223,2
user_235,activity_115,3
user_225,activity_229,1
user_317,activity_209,1
user_95,activity_243,3
user_393,activity_183,1
user_331,activity_91,3
user_403,activity_132,1
user_313,activity_186,5
user_463,activity_45,3
user_275,activity_178,5
user_177,activity_161,3
user_373,activity_103,1
user_286,activity_122,4
user_33,activity_241,2
user_112,activity_22,1
user_188,activity_130,3
user_421,activity_211,2
user_112,activity_43,4
user_157,activity_272,3
user_393,activity_44,4
user_218,activity_176,4
user_190,activity_159,2
user_266,activity_189,2
user_483,activity_144,4
user_212,activity_39,3
user_322,activity_81,5
user_498,activity_82,2
user_179,activity_170,1
user_368,activity_236,2
user_326,activity_128,1
user_163,activity_276,5
user_115,activity_23,1
user_390,activity_126,2
user_208,activity_92,1
user_454,activity_279,3
user_328,activity_11,3
user_446,activity_227,4
user_440,activity_140,3
user_489,activity_228,1
user_395,activity_289,3
user_158,activity_127,5
user_30,activity_14,1
user_74,activity_33,4
user_330,activity_28,2
user_15,activity_76,5
user_80,activity_123,3
user_454,activity_101,5
user_228,activity_296,3
user_471,activity_60,2
user_70,activity_102,3
user_325,activity_156,3
user_358,activity_193,3
user_323,activity_185,1
user_312,activity_164,5
user_91,activity_285,1
user_152,activity_224,1
user_114,activity_261,2
user_9,activity_91,3
user_480,activity_51,3
user_465,activity_205,3
user_400,activity_92,4
user_484,activity_144,5
user_152,activity_1,5
user_259,activity_163,4
user_148,activity_204,5
user_88,activity_153,4
user_160,activity_269,4
user_336,activity_148,4
user_412,activity_219,3
user_472,activity_274,1
user_65,activity_78,4
user_201,activity_149,1
user_90,activity_140,1
user_388,activity_217,5
user_410,activity_151,3
user_238,activity_114,1
user_93,activity_47,4
user_155,activity_171,5
user_426,activity_295,1
user_340,activity_56,4
user_447,activity_202,1
user_120,activity_225,2
user_329,activity_215,4
user_42,activity_22,3
user_185,activity_248,5
user_292,activity_133,1
user_389,activity_21,1
user_87,activity_152,5
user_78,activity_50,5
user_453,activity_245,3
user_105,activity_192,4
user_301,activity_35,2
user_203,activity_266,4
user_169,activity_38,3
user_291,activity_51,1
user_140,activity_145,1
user_313,activity_183,1
user_127,activity_286,5
user_488,activity_265,4
user_385,activity_229,3
user_298,activity_197,3
user_55,activity_202,5
user_115,activity_91,2
user_421,activity_56,2
user_497,activity_70,2
user_81,activity_104,2
user_359,activity_83,2
user_42,activity_153,2
user_132,activity_64,2
user_375,activity_256,3
user_385,activity_212,4
user_60,activity_148,4
user_382,activity_277,4
user_81,activity_128,1
user_279,activity_269,4
user_452,activity_202,4
user_350,activity_207,5
user_151,activity_25,2
user_335,activity_237,1
user_496,activity_74,3
user_162,activity_298,5
user_164,activity_185,2
user_411,activity_284,3
user_386,activity_137,3
user_489,activity_203,2
user_349,activity_287,2
user_415,activity_25,3
user_384,activity_55,5
user_121,activity_105,2
user_336,activity_157,4
user_90,activity_21,2
user_109,activity_48,1
user_72,activity_52,3
user_355,activity_167,5
user_451,activity_104,2
user_203,activity_298,1
user_133,activity_210,5
user_271,activity_36,3
user_164,activity_124,1
user_191,activity_217,5
user_380,activity_160,2
user_285,activity_238,4
user_187,activity_81,3
user_201,activity_131,5
user_131,activity_76,1
user_460,activity_252,3
user_343,activity_193,1
user_57,activity_200,4
user_34,activity_124,2
user_320,activity_41,5
user_392,activity_187,3
user_440,activity_104,2
user_405,activity_40,4
user_280,activity_104,2
user_190,activity_8,4
user_380,activity_224,3
user_187,activity_69,5
user_286,activity_168,5
user_441,activity_13,4
user_419,activity_244,2
user_35,activity_47,5
user_27,activity_195,4
user_463,activity_103,2
user_100,activity_28,2
user_9,activity_105,2
user_256,activity_294,5
user_64,activity_270,4
user_187,activity_137,1
user_33,activity_109,1
user_353,activity_230,5
user_265,activity_181,4
user_64,activity_0,5
user_79,activity_270,1
user_27,activity_222,5
user_106,activity_144,1
user_353,activity_138,4
user_297,activity_98,5
user_122,activity_286,1
user_494,activity_9,5
user_204,activity_196,1
user_458,activity_19,1
user_129,activity_292,1
user_131,activity_53,2
user_280,activity_264,4
user_457,activity_289,3
user_73,activity_277,2
user_129,activity_193,2
user_399,activity_203,1
user_244,activity_71,2
user_396,activity_14,5
user_427,activity_7,2
user_45,activity_113,3
user_494,activity_165,3
user_138,activity_116,3
user_275,activity_276,2
user_312,activity_177,2
user_353,activity_153,1
user_365,activity_114,2
user_246,activity_67,5
user_444,activity_195,2
user_110,activity_144,3
user_178,activity_240,5
user_330,activity_152,3
user_127,activity_198,2
user_55,activity_277,1
user_18,activity_158,2
user_425,activity_168,4
user_22,activity_46,5
user_216,activity_193,1
user_155,activity_76,3
user_168,activity_286,5
user_415,activity_181,2
user_455,activity_296,2
user_229,activity_95,2
user_155,activity_104,1
user_488,activity_131,3
user_381,activity_137,3
user_269,activity_37,4
user_44,activity_162,2
user_330,activity_252,1
user_450,activity_284,2
user_19,activity_238,2
user_432,activity_30,2
user_103,activity_169,2
user_127,activity_209,1
user_446,activity_252,3
user_199,activity_219,3
user_450,activity_235,1
user_227,activity_141,3
user_8,activity_189,5
user_459,activity_164,3
user_275,activity_290,5
user_174,activity_109,3
user_435,activity_135,4
user_154,activity_171,4
user_47,activity_239,3
user_212,activity_138,5
user_380,activity_72,4
user_75,activity_76,2
user_101,activity_105,5
user_38,activity_274,3
user_368,activity_76,5
user_441,activity_27,5
user_65,activity_265,5
user_57,activity_200,1
user_141,activity_83,1
user_400,activity_151,5
user_445,activity_250,2
user_208,activity_223,3
user_263,activity_243,3
user_124,activity_267,4
user_15,activity_58,5
user_176,activity_62,3
user_48,activity_245,1
user_285,activity_14,2
user_254,activity_91,1
user_300,activity_198,4
user_233,activity_45,1
user_245,activity_74,5
user_222,activity_189,1
user_51,activity_87,1
user_338,activity_65,4
user_32,activity_280,1
user_353,activity_132,5
user_344,activity_7,5
user_115,activity_270,1
user_149,activity_130,4
user_209,activity_66,2
user_48,activity_110,1
user_218,activity_56,3
user_458,activity_112,5
user_70,activity_82,1
user_375,activity_270,3
user_110,activity_75,4
user_420,activity_130,1
user_121,activity_40,2
user_129,activity_22,3
user_468,activity_8,5
user_411,activity_51,1
user_37,activity_99,1
user_401,activity_190,3
user_392,activity_140,5
user_206,activity_299,4
user_416,activity_151,4
user_242,activity_127,1
user_9,activity_147,1
user_364,activity_139,2
user_93,activity_228,4
user_24,activity_267,5
user_280,activity_10,1
user_125,activity_189,1
user_354,activity_115,1
user_13,activity_256,1
user_280,activity_104,3
user_146,activity_278,1
user_117,activity_93,2
user_143,activity_288,2
user_13,activity_256,2
user_185,activity_206,2
user_430,activity_171,5
user_151,activity_110,3
user_71,activity_282,2
user_354,activity_214,1
user_327,activity_22,4
user_397,activity_92,1
user_323,activity_62,1
user_368,activity_102,4
user_206,activity_268,4
user_193,activity_151,5
user_87,activity_10,3
user_213,activity_14,2
user_296,activity_72,4
user_127,activity_27,1
user_16,activity_137,5
user_253,activity_209,1
user_69,activity_103,4
user_52,activity_53,4
user_334,activity_30,2
user_104,activity_265,2
user_495,activity_252,4
user_157,activity_36,3
user_241,activity_298,5
user_307,activity_100,4
user_323,activity_238,1
user_230,activity_91,5
user_316,activity_167,4
user_469,activity_217,1
user_15,activity_277,1
user_56,activity_61,2
user_362,activity_241,2
user_71,activity_29,2
user_234,activity_264,1
user_268,activity_185,3
user_290,activity_276,4
user_289,activity_162,5
user_468,activity_287,4
user_82,activity_224,4
user_222,activity_117,2
user_191,activity_78,3
user_106,activity_270,4
user_72,activity_25,2
user_91,activity_124,3
user_72,activity_122,5
user_183,activity_186,4
user_185,activity_252,5
user_298,activity_75,3
user_274,activity_148,3
user_121,activity_210,2
user_172,activity_155,2
user_491,activity_272,4
user_43,activity_60,3
user_348,activity_195,2
user_408,activity_110,2
user_88,activity_197,2
user_199,activity_98,3
user_88,activity_145,1
user_188,activity_239,3
user_195,activity_296,5
user_306,activity_270,2
user_338,activity_55,2
user_358,activity_137,1
user_168,activity_285,5
user_374,activity_222,3
user_286,activity_179,2
user_230,activity_22,5
user_295,activity_5,1
user_355,activity_282,3
user_324,activity_272,4
user_326,activity_46,1
user_78,activity_109,5
user_394,activity_89,4
user_279,activity_220,1
user_233,activity_259,1
user_45,activity_273,3
user_207,activity_102,4
user_9,activity_186,4
user_59,activity_248,3
user_373,activity_269,2
user_216,activity_1,4
user_113,activity_279,3
user_164,activity_221,3
user_166,activity_206,2
user_64,activity_3,5
user_248,activity_256,3
user_305,activity_73,3
user_61,activity_163,2
user_239,activity_20,5
user_264,activity_138,3
user_69,activity_117,5
user_213,activity_55,5
user_174,activity_127,2
user_324,activity_291,2
user_63,activity_47,2
user_497,activity_59,5
user_256,activity_64,1
user_37,activity_24,2
user_460,activity_58,4
user_416,activity_296,1
user_432,activity_47,1
user_430,activity_55,1
user_267,activity_68,1
user_448,activity_280,1
user_159,activity_233,3
user_48,activity_146,4
user_490,activity_1,1
user_439,activity_144,4
user_365,activity_60,1
user_48,activity_130,3
user_56,activity_49,4
user_464,activity_177,5
user_45,activity_169,1
user_335,activity_138,4
user_229,activity_279,5
user_191,activity_79,2
user_64,activity_87,1
user_213,activity_203,1
user_381,activity_88,4
user_60,activity_270,3
user_26,activity_213,2
user_60,activity_185,3
user_11,activity_31,1
user_236,activity_226,5
user_316,activity_45,5
user_457,activity_79,4
user_474,activity_246,1
user_158,activity_202,4
user_291,activity_118,1
user_492,activity_226,1
user_485,activity_116,3
user_367,activity_114,3
user_36,activity_112,3
user_131,activity_227,3
user_121,activity_80,5
user_153,activity_149,2
user_62,activity_155,1
user_427,activity_167,5
user_444,activity_136,5
user_458,activity_188,3
user_1,activity_105,4
user_71,activity_125,2
user_204,activity_194,4
user_140,activity_274,1
user_466,activity_53,2
user_60,activity_86,2
user_177,activity_241,3
user_30,activity_288,3
user_416,activity_253,5
user_175,activity_125,4
user_436,activity_106,3
user_336,activity_122,2
user_133,activity_106,1
user_328,activity_49,1
user_94,activity_267,5
user_234,activity_58,4
user_258,activity_215,1
user_144,activity_89,4
user_310,activity_44,4
user_256,activity_20,3
user_20,activity_51,2
user_170,activity_66,5
user_112,activity_299,2
user_319,activity_231,5
user_67,activity_27,5
user_115,activity_50,5
user_259,activity_78,1
user_107,activity_73,2
user_183,activity_22,2
user_128,activity_290,5
user_185,activity_58,4
user_0,activity_130,3
user_292,activity_284,1
user_416,activity_99,5
user_476,activity_240,2
user_218,activity_175,3
user_470,activity_232,4
user_276,activity_228,3
user_222,activity_212,2
user_40,activity_121,3
user_293,activity_87,3
user_488,activity_28,4
user_450,activity_243,5
user_146,activity_173,1
user_277,activity_141,4
user_143,activity_54,3
user_357,activity_160,5
user_324,activity_197,1
user_111,activity_45,1
user_204,activity_51,2
user_471,activity_73,1
user_478,activity_76,3
user_186,activity_51,2
user_432,activity_86,5
user_479,activity_224,2
user_480,activity_247,5
user_119,activity_66,5
user_443,activity_190,5
user_188,activity_150,4
user_401,activity_95,5
user_262,activity_96,5
user_112,activity_124,4
user_131,activity_120,5
user_293,activity_121,2
user_384,activity_259,2
user_160,activity_288,4
user_15,activity_172,2
user_86,activity_81,4
user_41,activity_11,1
user_233,activity_130,4
user_114,activity_217,1
user_105,activity_178,2
user_333,activity_225,1
user_241,activity_140,2
user_198,activity_111,5
user_146,activity_88,3
user_416,activity_84,4
user_71,activity_297,5
user_8,activity_280,1
user_480,activity_257,3
user_237,activity_19,2
user_232,activity_220,1
user_379,activity_88,4
user_349,activity_83,3
user_86,activity_153,4
user_447,activity_263,1
user_222,activity_120,1
user_410,activity_172,4
user_341,activity_127,2
user_479,activity_109,3
user_36,activity_70,1
user_30,activity_267,3
user_343,activity_31,1
user_165,activity_187,2
user_18,activity_115,4
user_183,activity_269,1
user_9,activity_79,4
user_474,activity_124,3
user_335,activity_58,4
user_96,activity_274,5
user_277,activity_264,1
user_456,activity_282,1
user_427,activity_7,2
user_124,activity_122,1
user_0,activity_203,1
user_438,activity_4,3
user_79,activity_273,1
user_337,activity_135,3
user_24,activity_182,3
user_337,activity_177,5
user_94,activity_32,2
user_380,activity_230,1
user_134,activity_234,5
user_318,activity_159,3
user_399,activity_28,4
user_144,activity_228,3
user_344,activity_268,5
user_267,activity_168,3
user_226,activity_32,1
user_213,activity_49,4
user_392,activity_209,2
user_28,activity_38,3
user_99,activity_172,1
user_55,activity_225,3
user_196,activity_141,3
user_22,activity_93,2
user_236,activity_53,2
user_472,activity_271,1
user_97,activity_182,5
user_316,activity_85,1
user_214,activity_99,1
user_200,activity_257,2
user_244,activity_122,3
user_332,activity_135,3
user_192,activity_267,4
user_372,activity_94,5
user_40,activity_253,5
user_68,activity_80,1
user_261,activity_88,3
user_207,activity_212,2
user_265,activity_292,5
user_76,activity_287,5
user_46,activity_109,3
user_209,activity_153,2
user_414,activity_156,5
user_76,activity_256,3
user_66,activity_227,3
user_14,activity_231,3
user_348,activity_29,2
user_330,activity_295,1
user_412,activity_219,1
user_478,activity_146,3
user_291,activity_298,1
user_424,activity_234,3
user_364,activity_89,4
user_480,activity_83,5
user_160,activity_4,5
user_77,activity_90,4
user_486,activity_174,4
user_477,activity_210,1
user_52,activity_76,4
user_301,activity_111,5
user_278,activity_26,2
user_449,activity_188,5
user_434,activity_123,3
user_256,activity_295,5
user_449,activity_39,3
user_208,activity_182,3
user_106,activity_187,4
user_330,activity_136,2
user_385,activity_94,5
user_468,activity_89,3
user_402,activity_27,4
user_484,activity_55,2
user_222,activity_119,3
user_287,activity_280,4
user_491,activity_188,2
user_297,activity_248,4
user_136,activity_163,1
user_254,activity_293,1
user_169,activity_173,1
user_444,activity_17,2
user_115,activity_79,5
user_118,activity_298,4
user_56,activity_198,1
user_433,activity_287,3
user_440,activity_268,5
user_21,activity_284,5
user_249,activity_162,2
user_466,activity_100,3
user_172,activity_140,2
user_65,activity_197,4
user_280,activity_171,4
user_430,activity_39,3
user_301,activity_85,5
user_252,activity_20,1
user_378,activity_32,4
user_233,activity_2,3
user_307,activity_226,4
user_69,activity_253,1
user_143,activity_23,5
user_424,activity_233,5
user_174,activity_158,4
user_347,activity_285,2
user_43,activity_154,3
user_409,activity_230,1
user_370,activity_224,1
user_55,activity_30,5
user_58,activity_234,3
user_190,activity_17,1
user_225,activity_166,2
user_53,activity_244,3
user_349,activity_75,3
user_266,activity_299,1
user_323,activity_24,4
user_113,activity_222,4
user_165,activity_190,1
user_386,activity_228,1
user_381,activity_205,1
user_317,activity_290,2
user_12,activity_162,3
user_385,activity_110,5
user_383,activity_255,3
user_437,activity_143,2
user_390,activity_163,1
user_477,activity_297,1
user_390,activity_270,4
user_295,activity_234,5
user_193,activity_233,5
user_231,activity_106,2
user_222,activity_79,2
user_380,activity_183,4
user_184,activity_133,4
user_287,activity_201,2
user_145,activity_126,1
user_134,activity_113,3
user_134,activity_40,3
user_400,activity_193,5
user_369,activity_3,1
user_243,activity_165,2
user_394,activity_16,4
user_482,activity_30,5
user_418,activity_206,3
user_145,activity_100,1
user_488,activity_246,3
user_371,activity_172,3
user_283,activity_20,4
user_162,activity_96,3
user_338,activity_54,5
user_126,activity_192,3
user_348,activity_87,1
user_214,activity_91,3
user_183,activity_37,3
user_194,activity_14,1
user_134,activity_0,1
user_95,activity_200,5
user_25,activity_234,5
user_243,activity_50,1
user_35,activity_66,1
user_369,activity_154,5
user_110,activity_167,1
user_467,activity_141,4
user_196,activity_108,4
user_375,activity_78,1
user_438,activity_18,5
user_28,activity_206,2
user_181,activity_104,1
user_432,activity_235,5
user_157,activity_171,2
user_310,activity_156,2
user_163,activity_146,2
user_462,activity_37,3
user_357,activity_254,2
user_94,activity_170,2
user_189,activity_198,4
user_220,activity_23,4
user_422,activity_127,5
user_299,activity_132,5
user_157,activity_28,2
user_210,activity_153,5
user_474,activity_221,3
user_436,activity_157,3
user_250,activity_121,3
user_262,activity_48,1
user_328,activity_296,2
user_76,activity_126,5
user_220,activity_90,3
user_7,activity_31,4
user_319,activity_268,5
user_162,activity_60,5
user_94,activity_40,5
user_203,activity_266,2
user_177,activity_193,2
user_386,activity_195,1
user_497,activity_211,1
user_157,activity_138,5
user_272,activity_153,1
user_278,activity_275,5
user_1,activity_87,3
user_129,activity_77,4
user_240,activity_140,4
user_162,activity_235,2
user_389,activity_30,2
user_491,activity_20,2
user_201,activity_278,3
user_415,activity_147,2
user_28,activity_161,5
user_339,activity_60,5
user_455,activity_70,3
user_363,activity_242,2
user_248,activity_220,1
user_446,activity_20,3
user_81,activity_9,3
user_11,activity_262,1
user_448,activity_191,2
user_113,activity_25,3
user_32,activity_61,5
user_302,activity_94,3
user_192,activity_75,3
user_248,activity_82,1
user_56,activity_31,4
user_318,activity_91,1
user_434,activity_135,4
user_132,activity_85,4
user_294,activity_278,4
user_179,activity_3,3
user_20,activity_104,2
user_442,activity_262,1
user_15,activity_144,4
user_249,activity_74,2
user_416,activity_281,2
user_124,activity_86,1
user_469,activity_185,2
user_379,activity_265,2
user_92,activity_184,3
user_16,activity_264,2
user_291,activity_291,3
user_96,activity_94,2
user_335,activity_67,5
user_207,activity_253,5
user_261,activity_258,4
user_73,activity_124,4
user_253,activity_234,2
user_249,activity_71,3
user_323,activity_155,2
user_114,activity_227,2
user_345,activity_244,2
user_13,activity_15,3
user_41,activity_109,4
user_18,activity_65,1
user_402,activity_111,2
user_406,activity_84,3
user_38,activity_104,4
user_280,activity_122,2
user_376,activity_60,4
user_306,activity_203,2
user_485,activity_4,5
user_179,activity_132,3
user_323,activity_252,1
user_92,activity_149,3
user_137,activity_207,2
user_124,activity_233,5
user_306,activity_265,1
user_388,activity_190,3
user_439,activity_186,1
user_186,activity_131,3
user_47,activity_287,3
user_179,activity_98,2
user_33,activity_69,3
user_365,activity_271,3
user_180,activity_18,2
user_472,activity_94,1
user_296,activity_80,3
user_317,activity_67,4
user_273,activity_281,3
user_310,activity_118,4
user_440,activity_133,1
user_7,activity_50,3
user_340,activity_280,1
user_234,activity_82,5
user_372,activity_267,1
user_119,activity_70,1
user_252,activity_121,4
user_9,activity_286,4
user_325,activity_272,2
user_292,activity_209,2
user_240,activity_199,5
user_412,activity_215,3
user_479,activity_34,1
user_17,activity_164,5
user_201,activity_228,2
user_365,activity_0,1
user_33,activity_265,4
user_262,activity_79,5
user_412,activity_251,4
user_400,activity_211,2
user_111,activity_210,2
user_238,activity_267,5
user_297,activity_57,5
user_437,activity_33,5
user_34,activity_270,1
user_473,activity_226,1
user_233,activity_58,3
user_334,activity_85,3
user_389,activity_179,5
user_70,activity_120,5
user_92,activity_255,5
user_58,activity_68,4
user_85,activity_273,3
user_80,activity_113,2
user_396,activity_53,5
user_386,activity_292,5
user_484,activity_290,4
user_470,activity_221,2
user_377,activity_243,4
user_416,activity_153,1
user_423,activity_134,1
user_7,activity_127,5
user_55,activity_125,3
user_57,activity_139,4
user_210,activity_73,4
user_403,activity_232,4
user_181,activity_121,3
user_454,activity_28,2
user_92,activity_175,2
user_210,activity_183,1
user_136,activity_236,1
user_417,activity_264,3
user_230,activity_133,2
user_498,activity_138,5
user_203,activity_60,2
user_297,activity_12,4
user_254,activity_84,2
user_19,activity_49,4
user_91,activity_87,5
user_36,activity_252,4
user_139,activity_167,2
user_177,activity_296,5
user_358,activity_105,1
user_189,activity_127,5
user_459,activity_256,4
user_149,activity_293,3
user_274,activity_207,3
user_194,activity_169,3
user_81,activity_153,5
user_313,activity_145,3
user_121,activity_251,3
user_310,activity_88,3
user_57,activity_62,3
user_307,activity_279,1
user_365,activity_93,5
user_338,activity_151,4
user_404,activity_39,5
user_397,activity_244,5
user_169,activity_177,5
user_259,activity_71,3
user_16,activity_56,2
user_106,activity_172,3
user_463,activity_246,2
user_372,activity_30,4
user_71,activity_107,5
user_397,activity_271,3
user_115,activity_73,1
user_267,activity_127,3
user_234,activity_40,5
user_156,activity_58,1
user_248,activity_191,1
user_399,activity_79,5
user_212,activity_165,1
user_347,activity_70,3
user_64,activity_220,4
user_478,activity_285,1
user_206,activity_98,2
user_157,activity_97,2
user_138,activity_282,3
user_422,activity_71,3
user_17,activity_76,5
user_471,activity_139,1
user_221,activity_91,4
user_91,activity_191,5
user_280,activity_178,5
user_389,activity_279,3
user_82,activity_227,3
user_264,activity_111,3
user_163,activity_167,3
user_220,activity_190,5
user_436,activity_169,5
user_380,activity_13,5
user_499,activity_133,5
user_52,activity_17,4
user_37,activity_186,1
user_195,activity_242,4
user_302,activity_34,3
user_315,activity_89,4
user_251,activity_7,3
user_207,activity_130,5
user_467,activity_141,4
user_95,activity_25,3
user_185,activity_167,3
user_378,activity_4,5
user_159,activity_207,1
user_204,activity_254,3
user_436,activity_7,1
user_423,activity_31,4
user_205,activity_227,3
user_211,activity_238,3
user_244,activity_44,1
user_347,activity_280,2
user_188,activity_43,1
user_429,activity_141,1
user_79,activity_81,1
user_382,activity_242,5
user_456,activity_55,1
user_313,activity_87,1
user_143,activity_7,5
user_214,activity_172,1
user_181,activity_269,3
user_244,activity_230,3
user_174,activity_114,1
user_299,activity_17,4
user_403,activity_191,3
user_92,activity_217,1
user_486,activity_28,5
user_76,activity_8,4
user_12,activity_171,5
user_326,activity_199,5
user_488,activity_75,4
user_371,activity_60,1
user_423,activity_244,5
user_381,activity_154,1
user_243,activity_161,4
user_343,activity_276,1
user_390,activity_258,4
user_306,activity_94,2
user_245,activity_220,3
user_186,activity_261,5
user_272,activity_59,5
user_336,activity_50,2
user_138,activity_169,5
user_235,activity_47,5
user_56,activity_276,2
user_98,activity_14,5
user_460,activity_178,4
user_61,activity_118,5
user_36,activity_133,2
user_489,activity_7,1
user_474,activity_3,5
user_414,activity_148,1
user_486,activity_142,5
user_418,activity_42,1
user_292,activity_184,2
user_430,activity_91,5
user_397,activity_52,4
user_33,activity_75,1
user_407,activity_196,3
user_231,activity_6,4
user_37,activity_51,4
user_220,activity_239,5
user_492,activity_48,5
user_270,activity_13,2
user_491,activity_14,2
user_62,activity_195,3
user_470,activity_92,1
user_308,activity_51,1
user_180,activity_56,4
user_362,activity_42,5
user_425,activity_259,5
user_132,activity_254,1
user_219,activity_40,4
user_254,activity_1,3
user_241,activity_148,3
user_244,activity_107,5
user_392,activity_211,4
user_25,activity_81,3
user_130,activity_99,1
user_400,activity_62,2
user_104,activity_104,5
user_14,activity_174,3
user_210,activity_258,4
user_343,activity_158,5
user_442,activity_250,3
user_164,activity_192,1
user_400,activity_64,3
user_494,activity_281,5
user_414,activity_281,2
user_327,activity_216,3
user_104,activity_183,1
user_329,activity_147,1
user_46,activity_86,5
user_436,activity_128,2
user_313,activity_146,4
user_409,activity_26,5
user_270,activity_173,5
user_252,activity_59,3
user_219,activity_258,3
user_145,activity_51,4
user_33,activity_95,5
user_88,activity_230,3
user_245,activity_110,2
user_277,activity_165,5
user_493,activity_290,3
user_127,activity_194,3
user_393,activity_142,3
user_110,activity_89,3
user_279,activity_223,5
user_131,activity_12,1
user_440,activity_97,5
user_303,activity_198,1
user_59,activity_249,4
user_148,activity_43,3
user_185,activity_107,4
user_77,activity_225,2
user_280,activity_252,4
user_447,activity_143,2
user_108,activity_193,3
user_466,activity_274,3
user_436,activity_242,2
user_450,activity_165,5
user_270,activity_86,2
user_45,activity_27,2
user_265,activity_174,4
user_310,activity_66,2
user_18,activity_155,1
user_155,activity_146,5
user_86,activity_19,5
user_332,activity_42,3
user_431,activity_27,3
user_259,activity_21,5
user_38,activity_289,1
user_299,activity_169,1
user_395,activity_129,3
user_155,activity_73,1
user_89,activity_66,4
user_199,activity_226,1
user_347,activity_232,2
user_85,activity_101,1
user_480,activity_213,4
user_164,activity_90,3
user_423,activity_100,2
user_363,activity_59,2
user_249,activity_47,5
user_226,activity_32,4
user_475,activity_164,1
user_291,activity_286,4
user_224,activity_285,4
user_171,activity_11,3
user_120,activity_243,2
user_187,activity_12,3
user_199,activity_73,4
user_327,activity_70,4
user_129,activity_42,5
user_212,activity_110,4
user_290,activity_22,2
user_60,activity_114,4
user_319,activity_66,1
user_174,activity_1,4
user_484,activity_283,3
user_53,activity_66,4
user_101,activity_119,1
user_469,activity_46,5
user_157,activity_158,1
user_371,activity_234,5
